;ID_PRODUCT;EVENT_DATE;EVENT_NAME
4979;205;17.01.2020 15:37;Выход из системы
4980;2050;01.06.2020 15:48;Вход в систему
4981;2050;01.06.2020 15:48;Выбор операции
4982;2050;01.06.2020 16:11;Выход из системы
4983;2051;01.06.2020 16:02;Вход в систему
4984;2051;01.06.2020 16:02;Выбор операции
4985;2051;01.06.2020 16:02;Выход из системы
4986;2052;02.06.2020 2:02;Вход в систему
4987;2053;02.06.2020 4:07;Вход в систему
4988;2054;02.06.2020 4:10;Вход в систему
4989;2055;02.06.2020 4:14;Вход в систему
4990;2056;02.06.2020 4:14;Вход в систему
4991;2057;02.06.2020 4:20;Вход в систему
4992;2058;02.06.2020 4:21;Вход в систему
4993;2059;02.06.2020 8:48;Вход в систему
4994;2059;02.06.2020 8:48;Выбор операции
4995;2059;02.06.2020 8:49;Выход из системы
4996;206;17.01.2020 15:48;Вход в систему
4997;206;17.01.2020 15:49;Выбор операции
4998;206;17.01.2020 15:52;Выход из системы
4999;206;17.01.2020 15:52;Выход из системы
5000;2060;02.06.2020 8:54;Вход в систему
5001;2060;02.06.2020 8:55;Выбор операции
5002;2060;02.06.2020 9:01;Печать договора
5003;2060;02.06.2020 9:02;Печать договора
5004;2060;02.06.2020 9:04;Загрузка сотрудником скана документа в систему
5005;2060;02.06.2020 9:05;Подтверждение сотрудником загрузки скана документа
5006;2060;02.06.2020 9:06;Выход из системы
5007;2061;02.06.2020 9:09;Вход в систему
5008;2061;02.06.2020 9:09;Выбор операции
5009;2061;02.06.2020 9:10;Печать договора
5010;2061;02.06.2020 9:12;Загрузка сотрудником скана документа в систему
5011;2061;02.06.2020 9:13;Подтверждение сотрудником загрузки скана документа
5012;2061;02.06.2020 9:14;Выход из системы
5013;2062;02.06.2020 9:14;Вход в систему
5014;2062;02.06.2020 9:14;Выбор операции
5015;2062;02.06.2020 9:16;Выход из системы
5016;2063;02.06.2020 9:27;Вход в систему
5017;2063;02.06.2020 9:27;Выбор операции
5018;2063;02.06.2020 9:29;Печать договора
5019;2063;02.06.2020 9:31;Загрузка сотрудником скана документа в систему
5020;2063;02.06.2020 9:32;Подтверждение сотрудником загрузки скана документа
5021;2063;02.06.2020 9:33;Выбор операции
5022;2063;02.06.2020 9:34;Печать договора
5023;2063;02.06.2020 9:36;Загрузка сотрудником скана документа в систему
5024;2063;02.06.2020 9:37;Подтверждение сотрудником загрузки скана документа
5025;2063;02.06.2020 9:37;Выбор операции
5026;2063;02.06.2020 9:37;Выход из системы
5027;2064;02.06.2020 9:31;Вход в систему
5028;2064;02.06.2020 9:31;Выход из системы
5029;2064;02.06.2020 10:16;Вход в систему
5030;2064;02.06.2020 10:17;Выбор операции
5031;2064;02.06.2020 10:18;Отмена операции
5032;2064;02.06.2020 10:18;Выход из системы
5033;2065;02.06.2020 10:24;Вход в систему
5034;2065;02.06.2020 10:24;Выход из системы
5035;2066;02.06.2020 11:17;Вход в систему
5036;2066;02.06.2020 11:17;Выбор операции
5037;2066;02.06.2020 11:19;Печать договора
5038;2066;02.06.2020 11:21;Загрузка сотрудником скана документа в систему
5039;2066;02.06.2020 11:23;Загрузка сотрудником скана документа в систему
5040;2066;02.06.2020 11:24;Печать договора
5041;2066;02.06.2020 11:25;Загрузка сотрудником скана документа в систему
5042;2066;02.06.2020 11:25;Загрузка сотрудником скана документа в систему
5043;2066;02.06.2020 13:03;Отмена операции
5044;2066;02.06.2020 13:03;Выход из системы
5045;2067;02.06.2020 12:07;Вход в систему
5046;2067;02.06.2020 12:07;Выбор операции
5047;2067;02.06.2020 12:08;Выход из системы
5048;2068;02.06.2020 12:39;Вход в систему
5049;2068;02.06.2020 12:39;Выбор операции
5050;2068;02.06.2020 12:41;Выбор операции
5051;2068;02.06.2020 12:42;Выход из системы
5052;2069;02.06.2020 13:14;Вход в систему
5053;2069;02.06.2020 13:15;Выбор операции
5054;2069;02.06.2020 13:17;Печать договора
5055;2069;02.06.2020 13:19;Загрузка сотрудником скана документа в систему
5056;2069;02.06.2020 13:20;Подтверждение сотрудником загрузки скана документа
5057;2069;02.06.2020 13:21;Выбор операции
5058;2069;02.06.2020 13:21;Печать договора
5059;2069;02.06.2020 13:23;Загрузка сотрудником скана документа в систему
5060;2069;02.06.2020 13:24;Подтверждение сотрудником загрузки скана документа
5061;207;18.01.2020 9:57;Вход в систему
5062;207;18.01.2020 9:57;Выбор операции
5063;207;18.01.2020 9:57;Печать договора
5064;207;18.01.2020 10:00;Загрузка сотрудником скана документа в систему
5065;207;18.01.2020 10:02;Подтверждение сотрудником загрузки скана документа
5066;207;18.01.2020 10:02;Подтверждение сотрудником загрузки скана документа
5067;207;18.01.2020 10:02;Выход из системы
5068;2070;02.06.2020 13:25;Вход в систему
5069;2071;02.06.2020 13:26;Вход в систему
5070;2071;02.06.2020 13:32;Выбор операции
5071;2071;02.06.2020 13:33;Печать договора
5072;2071;02.06.2020 13:34;Загрузка сотрудником скана документа в систему
5073;2071;02.06.2020 13:35;Подтверждение сотрудником загрузки скана документа
5074;2071;02.06.2020 13:36;Выход из системы
5075;2071;02.06.2020 13:38;Выход из системы
5076;2072;02.06.2020 13:41;Вход в систему
5077;2072;02.06.2020 13:41;Выбор операции
5078;2072;02.06.2020 13:42;Отмена операции
5079;2072;02.06.2020 13:42;Выход из системы
5080;2073;02.06.2020 14:06;Вход в систему
5081;2073;02.06.2020 14:06;Выбор операции
5082;2073;02.06.2020 14:10;Выбор операции
5083;2073;02.06.2020 14:12;Отмена операции
5084;2073;02.06.2020 14:12;Выход из системы
5085;2074;02.06.2020 15:13;Вход в систему
5086;2074;02.06.2020 15:14;Выбор операции
5087;2074;02.06.2020 15:19;Отмена операции
5088;2074;02.06.2020 15:19;Выход из системы
5089;2075;02.06.2020 15:34;Вход в систему
5090;2075;02.06.2020 15:34;Выбор операции
5091;2075;02.06.2020 15:36;Печать договора
5092;2075;02.06.2020 15:37;Загрузка сотрудником скана документа в систему
5093;2075;02.06.2020 15:38;Подтверждение сотрудником загрузки скана документа
5094;2075;02.06.2020 15:39;Выход из системы
5095;2076;02.06.2020 15:58;Вход в систему
5096;2076;02.06.2020 15:58;Выбор операции
5097;2076;02.06.2020 15:59;Выход из системы
5098;2077;03.06.2020 10:01;Вход в систему
5099;2077;03.06.2020 10:01;Выбор операции
5100;2077;03.06.2020 10:08;Печать договора
5101;2077;03.06.2020 13:22;Загрузка сотрудником скана документа в систему
5102;2077;03.06.2020 13:22;Подтверждение сотрудником загрузки скана документа
5103;2077;03.06.2020 13:25;Печать договора
5104;2077;03.06.2020 13:26;Загрузка сотрудником скана документа в систему
5105;2077;03.06.2020 13:28;Подтверждение сотрудником загрузки скана документа
5106;2077;03.06.2020 13:29;Выход из системы
5107;2078;03.06.2020 11:54;Вход в систему
5108;2078;03.06.2020 11:54;Выбор операции
5109;2078;03.06.2020 11:54;Выбор операции
5110;2078;03.06.2020 11:54;Выход из системы
5111;208;18.01.2020 13:36;Вход в систему
5112;208;18.01.2020 13:36;Выбор операции
5113;208;18.01.2020 13:36;Выбор операции
5114;208;18.01.2020 13:37;Выход из системы
5115;2080;03.06.2020 12:00;Вход в систему
5116;2080;03.06.2020 12:00;Выбор операции
5117;2081;03.06.2020 12:00;Вход в систему
5118;2081;03.06.2020 12:00;Выбор операции
5119;2081;03.06.2020 12:05;Выход из системы
5120;2083;03.06.2020 13:24;Вход в систему
5121;2083;03.06.2020 13:24;Выбор операции
5122;2084;03.06.2020 13:25;Вход в систему
5123;2084;03.06.2020 13:25;Выбор операции
5124;2084;03.06.2020 13:27;Отмена операции
5125;2084;03.06.2020 13:27;Выбор операции
5126;2084;03.06.2020 13:27;Выход из системы
5127;2085;03.06.2020 13:27;Вход в систему
5128;2085;03.06.2020 13:27;Выбор операции
5129;2085;03.06.2020 13:29;Отмена операции
5130;2085;03.06.2020 13:29;Выбор операции
5131;2085;03.06.2020 13:30;Печать договора
5132;2085;03.06.2020 13:30;Печать договора
5133;2085;03.06.2020 13:32;Загрузка сотрудником скана документа в систему
5134;2085;03.06.2020 13:33;Загрузка сотрудником скана документа в систему
5135;2085;03.06.2020 13:35;Загрузка сотрудником скана документа в систему
5136;2085;03.06.2020 13:35;Загрузка сотрудником скана документа в систему
5137;2085;03.06.2020 13:36;Загрузка сотрудником скана документа в систему
5138;2085;03.06.2020 13:36;Печать договора
5139;2085;03.06.2020 13:37;Загрузка сотрудником скана документа в систему
5140;2085;03.06.2020 13:37;Отмена операции
5141;2085;03.06.2020 13:37;Выход из системы
5142;2086;03.06.2020 14:27;Вход в систему
5143;2086;03.06.2020 14:28;Выбор операции
5144;2086;03.06.2020 14:29;Печать договора
5145;2086;03.06.2020 14:31;Загрузка сотрудником скана документа в систему
5146;2086;03.06.2020 14:32;Выход из системы
5147;2087;04.06.2020 7:50;Вход в систему
5148;2087;04.06.2020 7:51;Выбор операции
5149;2087;04.06.2020 7:51;Выход из системы
5150;2088;04.06.2020 8:27;Вход в систему
5151;2088;04.06.2020 8:28;Выбор операции
5152;2088;04.06.2020 8:30;Выход из системы
5153;2089;04.06.2020 9:05;Вход в систему
5154;2089;04.06.2020 9:05;Выбор операции
5155;2089;04.06.2020 9:08;Печать договора
5156;2089;04.06.2020 9:11;Загрузка сотрудником скана документа в систему
5157;2089;04.06.2020 9:13;Подтверждение сотрудником загрузки скана документа
5158;209;18.01.2020 13:49;Вход в систему
5159;209;18.01.2020 13:49;Выбор операции
5160;209;18.01.2020 13:51;Выход из системы
5161;2090;04.06.2020 9:13;Вход в систему
5162;2090;04.06.2020 9:13;Выбор операции
5163;2090;04.06.2020 9:16;Выход из системы
5164;2091;04.06.2020 9:39;Вход в систему
5165;2091;04.06.2020 9:39;Выбор операции
5166;2091;04.06.2020 9:40;Печать договора
5167;2091;04.06.2020 9:42;Загрузка сотрудником скана документа в систему
5168;2091;04.06.2020 9:44;Подтверждение сотрудником загрузки скана документа
5169;2091;04.06.2020 9:44;Выход из системы
5170;2092;04.06.2020 10:07;Вход в систему
5171;2092;04.06.2020 10:08;Выбор операции
5172;2092;04.06.2020 10:08;Печать договора
5173;2092;04.06.2020 10:13;Загрузка сотрудником скана документа в систему
5174;2092;04.06.2020 10:14;Подтверждение сотрудником загрузки скана документа
5175;2092;04.06.2020 10:14;Выбор операции
5176;2092;04.06.2020 10:15;Отмена операции
5177;2092;04.06.2020 10:15;Выход из системы
5178;2093;04.06.2020 10:16;Вход в систему
5179;2093;04.06.2020 10:16;Выбор операции
5180;2093;04.06.2020 10:17;Отмена операции
5181;2093;04.06.2020 10:17;Выход из системы
5182;2094;04.06.2020 10:18;Вход в систему
5183;2094;04.06.2020 10:18;Выбор операции
5184;2094;04.06.2020 10:18;Печать договора
5185;2094;04.06.2020 10:19;Печать договора
5186;2094;04.06.2020 10:20;Печать договора
5187;2094;04.06.2020 10:25;Загрузка сотрудником скана документа в систему
5188;2094;04.06.2020 10:25;Подтверждение сотрудником загрузки скана документа
5189;2094;04.06.2020 10:25;Выход из системы
5190;2096;04.06.2020 10:27;Вход в систему
5191;2096;04.06.2020 10:27;Выбор операции
5192;2096;04.06.2020 10:27;Выход из системы
5193;2097;04.06.2020 10:46;Вход в систему
5194;2097;04.06.2020 10:46;Выход из системы
5195;2098;04.06.2020 10:58;Вход в систему
5196;2098;04.06.2020 10:58;Выбор операции
5197;2098;04.06.2020 10:59;Выбор операции
5198;2098;04.06.2020 10:59;Выход из системы
5199;2099;04.06.2020 10:59;Вход в систему
5200;2099;04.06.2020 11:00;Выбор операции
5201;2099;04.06.2020 11:03;Печать договора
5202;2099;04.06.2020 11:08;Загрузка сотрудником скана документа в систему
5203;2099;04.06.2020 11:09;Подтверждение сотрудником загрузки скана документа
5204;2099;04.06.2020 11:09;Выход из системы
5205;21;09.01.2020 16:08;Вход в систему
5206;21;09.01.2020 16:08;Выход из системы
5207;210;20.01.2020 7:27;Вход в систему
5208;210;20.01.2020 7:27;Выход из системы
5209;2100;04.06.2020 11:07;Вход в систему
5210;2100;04.06.2020 11:07;Выход из системы
5211;2101;04.06.2020 11:23;Вход в систему
5212;2101;04.06.2020 11:23;Выход из системы
5213;2102;04.06.2020 11:31;Вход в систему
5214;2102;04.06.2020 11:31;Выбор операции
5215;2102;04.06.2020 11:32;Отмена операции
5216;2102;04.06.2020 11:32;Выход из системы
5217;2103;04.06.2020 12:00;Вход в систему
5218;2103;04.06.2020 12:00;Выбор операции
5219;2103;04.06.2020 12:02;Печать договора
5220;2103;04.06.2020 12:03;Печать договора
5221;2103;04.06.2020 12:05;Загрузка сотрудником скана документа в систему
5222;2103;04.06.2020 12:06;Подтверждение сотрудником загрузки скана документа
5223;2103;04.06.2020 12:07;Выход из системы
5224;2104;04.06.2020 12:38;Вход в систему
5225;2104;04.06.2020 12:38;Выбор операции
5226;2104;04.06.2020 12:38;Выход из системы
5227;2105;04.06.2020 14:20;Вход в систему
5228;2105;04.06.2020 14:20;Выбор операции
5229;2105;04.06.2020 14:21;Выход из системы
5230;2106;04.06.2020 15:03;Вход в систему
5231;2106;04.06.2020 15:03;Выбор операции
5232;2106;04.06.2020 15:04;Печать договора
5233;2106;04.06.2020 15:12;Выход из системы
5234;2107;04.06.2020 15:16;Вход в систему
5235;2107;04.06.2020 15:17;Выбор операции
5236;2107;04.06.2020 15:18;Выход из системы
5237;2108;04.06.2020 15:54;Вход в систему
5238;2108;04.06.2020 15:54;Выбор операции
5239;2108;04.06.2020 15:54;Выход из системы
5240;2109;04.06.2020 15:56;Вход в систему
5241;2109;04.06.2020 15:56;Выбор операции
5242;2109;04.06.2020 15:57;Печать договора
5243;2109;04.06.2020 16:00;Загрузка сотрудником скана документа в систему
5244;2109;04.06.2020 16:00;Загрузка сотрудником скана документа в систему
5245;2109;04.06.2020 16:03;Выход из системы
5246;211;20.01.2020 8:08;Вход в систему
5247;211;20.01.2020 8:08;Выход из системы
5248;2110;05.06.2020 10:09;Вход в систему
5249;2110;05.06.2020 10:09;Выбор операции
5250;2110;05.06.2020 10:09;Выход из системы
5251;2111;05.06.2020 10:43;Вход в систему
5252;2111;05.06.2020 10:43;Выбор операции
5253;2111;05.06.2020 10:45;Печать договора
5254;2111;05.06.2020 10:48;Загрузка сотрудником скана документа в систему
5255;2111;05.06.2020 10:49;Отмена операции
5256;2111;05.06.2020 10:49;Выход из системы
5257;2111;05.06.2020 10:49;Выход из системы
5258;2112;05.06.2020 10:45;Вход в систему
5259;2112;05.06.2020 10:46;Выбор операции
5260;2112;05.06.2020 10:46;Выход из системы
5261;2113;05.06.2020 11:04;Вход в систему
5262;2113;05.06.2020 11:04;Выбор операции
5263;2113;05.06.2020 11:09;Отмена операции
5264;2113;05.06.2020 11:09;Выход из системы
5265;2114;05.06.2020 11:19;Вход в систему
5266;2114;05.06.2020 11:19;Выбор операции
5267;2114;05.06.2020 11:20;Печать договора
5268;2114;05.06.2020 11:23;Загрузка сотрудником скана документа в систему
5269;2114;05.06.2020 11:24;Подтверждение сотрудником загрузки скана документа
5270;2115;05.06.2020 11:31;Вход в систему
5271;2115;05.06.2020 11:31;Выбор операции
5272;2115;05.06.2020 11:33;Выход из системы
5273;2116;05.06.2020 13:20;Вход в систему
5274;2116;05.06.2020 13:20;Выбор операции
5275;2116;05.06.2020 13:22;Выход из системы
5276;2117;05.06.2020 13:37;Вход в систему
5277;2117;05.06.2020 13:37;Выход из системы
5278;2118;05.06.2020 14:08;Вход в систему
5279;2118;05.06.2020 14:08;Выбор операции
5280;2118;05.06.2020 14:09;Печать договора
5281;2118;05.06.2020 14:11;Загрузка сотрудником скана документа в систему
5282;2118;05.06.2020 14:12;Подтверждение сотрудником загрузки скана документа
5283;2118;05.06.2020 14:12;Выход из системы
5284;2119;05.06.2020 16:29;Вход в систему
5285;2119;05.06.2020 16:29;Выход из системы
5286;2121;06.06.2020 8:48;Вход в систему
5287;2121;06.06.2020 8:48;Выбор операции
5288;2122;06.06.2020 8:48;Вход в систему
5289;2122;06.06.2020 8:48;Выбор операции
5290;2122;06.06.2020 8:49;Печать договора
5291;2122;06.06.2020 8:53;Загрузка сотрудником скана документа в систему
5292;2122;06.06.2020 8:53;Подтверждение сотрудником загрузки скана документа
5293;2122;06.06.2020 8:53;Выход из системы
5294;2124;06.06.2020 9:49;Вход в систему
5295;2124;06.06.2020 9:49;Выбор операции
5296;2124;06.06.2020 9:53;Выход из системы
5297;2125;06.06.2020 9:53;Вход в систему
5298;2125;06.06.2020 9:53;Выбор операции
5299;2125;06.06.2020 10:21;Выход из системы
5300;2126;06.06.2020 11:10;Вход в систему
5301;2126;06.06.2020 11:10;Выбор операции
5302;2126;06.06.2020 11:11;Выбор операции
5303;2126;06.06.2020 11:12;Отмена операции
5304;2126;06.06.2020 11:12;Выход из системы
5305;2127;06.06.2020 11:47;Вход в систему
5306;2127;06.06.2020 11:47;Выбор операции
5307;2127;06.06.2020 11:49;Отмена операции
5308;2127;06.06.2020 11:49;Выбор операции
5309;2127;06.06.2020 11:51;Выход из системы
5310;2128;08.06.2020 8:02;Вход в систему
5311;2128;08.06.2020 8:03;Выход из системы
5312;2129;08.06.2020 8:40;Вход в систему
5313;2129;08.06.2020 8:40;Выбор операции
5314;2129;08.06.2020 8:42;Печать договора
5315;2129;08.06.2020 8:42;Печать договора
5316;2129;08.06.2020 8:44;Загрузка сотрудником скана документа в систему
5317;2129;08.06.2020 8:45;Подтверждение сотрудником загрузки скана документа
5318;2129;08.06.2020 8:45;Выход из системы
5319;213;20.01.2020 9:12;Вход в систему
5320;213;20.01.2020 9:12;Выбор операции
5321;213;20.01.2020 9:13;Выход из системы
5322;2130;08.06.2020 9:56;Вход в систему
5323;2131;08.06.2020 10:41;Вход в систему
5324;2131;08.06.2020 10:41;Выход из системы
5325;2132;08.06.2020 11:19;Вход в систему
5326;2132;08.06.2020 11:19;Выбор операции
5327;2132;08.06.2020 11:21;Печать договора
5328;2132;08.06.2020 11:29;Загрузка сотрудником скана документа в систему
5329;2132;08.06.2020 11:30;Подтверждение сотрудником загрузки скана документа
5330;2132;08.06.2020 11:30;Выход из системы
5331;2134;08.06.2020 12:28;Вход в систему
5332;2134;08.06.2020 12:28;Выбор операции
5333;2135;08.06.2020 12:30;Вход в систему
5334;2135;08.06.2020 12:30;Выбор операции
5335;2135;08.06.2020 12:33;Печать договора
5336;2135;08.06.2020 12:36;Загрузка сотрудником скана документа в систему
5337;2135;08.06.2020 12:37;Подтверждение сотрудником загрузки скана документа
5338;2135;08.06.2020 12:37;Выход из системы
5339;2136;08.06.2020 13:05;Вход в систему
5340;2136;08.06.2020 13:05;Выбор операции
5341;2136;08.06.2020 13:09;Печать договора
5342;2136;08.06.2020 13:15;Загрузка сотрудником скана документа в систему
5343;2136;08.06.2020 13:16;Подтверждение сотрудником загрузки скана документа
5344;2136;08.06.2020 13:17;Выход из системы
5345;2137;08.06.2020 13:07;Вход в систему
5346;2137;08.06.2020 13:07;Выбор операции
5347;2137;08.06.2020 13:08;Печать договора
5348;2137;08.06.2020 13:10;Загрузка сотрудником скана документа в систему
5349;2137;08.06.2020 13:11;Выход из системы
5350;2138;08.06.2020 13:14;Вход в систему
5351;2138;08.06.2020 13:14;Выбор операции
5352;2138;08.06.2020 13:16;Печать договора
5353;2138;08.06.2020 13:18;Загрузка сотрудником скана документа в систему
5354;2138;08.06.2020 13:19;Подтверждение сотрудником загрузки скана документа
5355;2138;08.06.2020 13:20;Выход из системы
5356;2139;09.06.2020 9:40;Вход в систему
5357;2139;09.06.2020 9:40;Выбор операции
5358;2139;09.06.2020 9:40;Выход из системы
5359;214;20.01.2020 9:16;Вход в систему
5360;214;20.01.2020 9:17;Выход из системы
5361;2142;09.06.2020 10:07;Вход в систему
5362;2142;09.06.2020 10:07;Выход из системы
5363;2143;09.06.2020 10:45;Вход в систему
5364;2143;09.06.2020 10:45;Выбор операции
5365;2143;09.06.2020 10:46;Отмена операции
5366;2143;09.06.2020 10:47;Выход из системы
5367;2144;09.06.2020 11:21;Вход в систему
5368;2144;09.06.2020 11:21;Выход из системы
5369;2145;09.06.2020 12:48;Вход в систему
5370;2145;09.06.2020 12:49;Выбор операции
5371;2145;09.06.2020 12:49;Выход из системы
5372;2146;09.06.2020 13:20;Вход в систему
5373;2146;09.06.2020 13:20;Выход из системы
5374;2147;09.06.2020 13:21;Вход в систему
5375;2147;09.06.2020 13:21;Выбор операции
5376;2147;09.06.2020 13:22;Выход из системы
5377;2148;09.06.2020 13:40;Вход в систему
5378;2148;09.06.2020 13:40;Выход из системы
5379;2149;09.06.2020 14:14;Вход в систему
5380;2149;09.06.2020 14:14;Выбор операции
5381;2149;09.06.2020 14:15;Выход из системы
5382;215;20.01.2020 9:36;Вход в систему
5383;215;20.01.2020 9:37;Выбор операции
5384;215;20.01.2020 9:42;Отмена операции
5385;215;20.01.2020 9:42;Выход из системы
5386;2150;09.06.2020 14:38;Вход в систему
5387;2150;09.06.2020 14:39;Выбор операции
5388;2150;09.06.2020 14:39;Выход из системы
5389;2151;09.06.2020 15:05;Вход в систему
5390;2151;09.06.2020 15:06;Выход из системы
5391;2152;09.06.2020 15:50;Вход в систему
5392;2152;09.06.2020 15:50;Выбор операции
5393;2152;09.06.2020 15:52;Печать договора
5394;2152;09.06.2020 15:54;Загрузка сотрудником скана документа в систему
5395;2152;09.06.2020 15:55;Подтверждение сотрудником загрузки скана документа
5396;2152;09.06.2020 15:55;Выход из системы
5397;2153;09.06.2020 16:33;Вход в систему
5398;2154;09.06.2020 16:34;Вход в систему
5399;2155;09.06.2020 16:35;Вход в систему
5400;2156;09.06.2020 16:45;Вход в систему
5401;2157;09.06.2020 17:43;Вход в систему
5402;2157;09.06.2020 17:44;Выход из системы
5403;2158;10.06.2020 10:07;Вход в систему
5404;2158;10.06.2020 10:08;Выход из системы
5405;2159;10.06.2020 10:35;Вход в систему
5406;2159;10.06.2020 10:40;Выход из системы
5407;216;20.01.2020 10:25;Вход в систему
5408;216;20.01.2020 10:25;Выход из системы
5409;2160;10.06.2020 10:41;Вход в систему
5410;2160;10.06.2020 10:41;Выбор операции
5411;2160;10.06.2020 10:43;Печать договора
5412;2160;10.06.2020 10:47;Загрузка сотрудником скана документа в систему
5413;2160;10.06.2020 10:48;Подтверждение сотрудником загрузки скана документа
5414;2160;10.06.2020 10:49;Выход из системы
5415;2161;10.06.2020 10:45;Вход в систему
5416;2161;10.06.2020 10:45;Выбор операции
5417;2161;10.06.2020 10:47;Отмена операции
5418;2161;10.06.2020 10:47;Выбор операции
5419;2161;10.06.2020 10:48;Печать договора
5420;2161;10.06.2020 10:48;Печать договора
5421;2161;10.06.2020 10:50;Загрузка сотрудником скана документа в систему
5422;2161;10.06.2020 10:51;Подтверждение сотрудником загрузки скана документа
5423;2161;10.06.2020 10:51;Выход из системы
5424;2162;10.06.2020 10:50;Вход в систему
5425;2162;10.06.2020 10:51;Выход из системы
5426;2162;10.06.2020 10:51;Выход из системы
5427;2163;10.06.2020 10:51;Вход в систему
5428;2164;10.06.2020 10:51;Вход в систему
5429;2164;10.06.2020 10:51;Выбор операции
5430;2164;10.06.2020 10:53;Печать договора
5431;2164;10.06.2020 10:58;Загрузка сотрудником скана документа в систему
5432;2164;10.06.2020 10:58;Подтверждение сотрудником загрузки скана документа
5433;2164;10.06.2020 11:00;Выход из системы
5434;2165;10.06.2020 11:41;Вход в систему
5435;2165;10.06.2020 11:41;Выход из системы
5436;2166;10.06.2020 12:25;Вход в систему
5437;2166;10.06.2020 12:25;Выбор операции
5438;2166;10.06.2020 12:27;Выход из системы
5439;2167;10.06.2020 12:29;Вход в систему
5440;2167;10.06.2020 12:29;Выбор операции
5441;2167;10.06.2020 12:30;Выход из системы
5442;2168;10.06.2020 12:33;Вход в систему
5443;2168;10.06.2020 12:33;Выбор операции
5444;2168;10.06.2020 12:34;Печать договора
5445;2168;10.06.2020 12:36;Загрузка сотрудником скана документа в систему
5446;2168;10.06.2020 12:37;Подтверждение сотрудником загрузки скана документа
5447;2168;10.06.2020 12:37;Выход из системы
5448;2169;10.06.2020 12:35;Вход в систему
5449;2169;10.06.2020 12:35;Выбор операции
5450;2169;10.06.2020 12:37;Печать договора
5451;2169;10.06.2020 12:38;Загрузка сотрудником скана документа в систему
5452;2169;10.06.2020 12:39;Подтверждение сотрудником загрузки скана документа
5453;2169;10.06.2020 12:39;Выход из системы
5454;217;20.01.2020 11:35;Вход в систему
5455;217;20.01.2020 11:35;Выбор операции
5456;217;20.01.2020 11:35;Печать договора
5457;217;20.01.2020 11:39;Загрузка сотрудником скана документа в систему
5458;217;20.01.2020 11:39;Подтверждение сотрудником загрузки скана документа
5459;217;20.01.2020 11:39;Подтверждение сотрудником загрузки скана документа
5460;217;20.01.2020 11:40;Выход из системы
5461;2170;10.06.2020 12:43;Вход в систему
5462;2170;10.06.2020 12:43;Выбор операции
5463;2170;10.06.2020 12:46;Печать договора
5464;2170;10.06.2020 12:51;Загрузка сотрудником скана документа в систему
5465;2170;10.06.2020 12:52;Подтверждение сотрудником загрузки скана документа
5466;2170;10.06.2020 12:53;Выход из системы
5467;2171;10.06.2020 14:36;Вход в систему
5468;2171;10.06.2020 14:37;Выбор операции
5469;2171;10.06.2020 14:38;Печать договора
5470;2171;10.06.2020 14:42;Загрузка сотрудником скана документа в систему
5471;2171;10.06.2020 14:43;Подтверждение сотрудником загрузки скана документа
5472;2172;10.06.2020 14:44;Вход в систему
5473;2172;10.06.2020 14:44;Выбор операции
5474;2172;10.06.2020 14:45;Отмена операции
5475;2172;10.06.2020 14:45;Выход из системы
5476;2173;10.06.2020 14:57;Вход в систему
5477;2173;10.06.2020 14:57;Выбор операции
5478;2173;10.06.2020 14:58;Печать договора
5479;2173;10.06.2020 15:02;Загрузка сотрудником скана документа в систему
5480;2173;10.06.2020 15:03;Подтверждение сотрудником загрузки скана документа
5481;2173;10.06.2020 15:03;Выход из системы
5482;2174;10.06.2020 15:01;Вход в систему
5483;2174;10.06.2020 15:01;Выбор операции
5484;2174;10.06.2020 15:02;Печать договора
5485;2175;10.06.2020 15:01;Вход в систему
5486;2175;10.06.2020 15:01;Выбор операции
5487;2175;10.06.2020 15:04;Загрузка сотрудником скана документа в систему
5488;2175;10.06.2020 15:05;Подтверждение сотрудником загрузки скана документа
5489;2175;10.06.2020 15:05;Выбор операции
5490;2175;10.06.2020 15:05;Выход из системы
5491;2177;10.06.2020 15:09;Вход в систему
5492;2177;10.06.2020 15:09;Выбор операции
5493;2177;10.06.2020 15:10;Выход из системы
5494;2178;10.06.2020 15:10;Вход в систему
5495;2178;10.06.2020 15:10;Выбор операции
5496;2178;10.06.2020 15:11;Печать договора
5497;2178;10.06.2020 15:13;Выход из системы
5498;2179;10.06.2020 15:14;Вход в систему
5499;2179;10.06.2020 15:14;Выбор операции
5500;2179;10.06.2020 15:15;Выход из системы
5501;218;20.01.2020 12:03;Вход в систему
5502;218;20.01.2020 12:03;Выбор операции
5503;218;20.01.2020 12:04;Отмена операции
5504;218;20.01.2020 12:04;Выход из системы
5505;2180;10.06.2020 15:47;Вход в систему
5506;2180;10.06.2020 15:47;Выбор операции
5507;2180;10.06.2020 15:48;Отмена операции
5508;2180;10.06.2020 15:48;Выбор операции
5509;2180;10.06.2020 15:59;Выход из системы
5510;2181;10.06.2020 16:23;Вход в систему
5511;2181;10.06.2020 16:23;Выбор операции
5512;2181;10.06.2020 16:24;Выход из системы
5513;2182;10.06.2020 17:17;Вход в систему
5514;2182;10.06.2020 17:17;Выход из системы
5515;2183;11.06.2020 7:01;Вход в систему
5516;2183;11.06.2020 7:01;Выбор операции
5517;2183;11.06.2020 7:02;Выход из системы
5518;2184;11.06.2020 8:08;Вход в систему
5519;2184;11.06.2020 8:08;Выбор операции
5520;2184;11.06.2020 8:13;Выход из системы
